61,79
62,79
63,79
64,79
65,79
66,79
67,79
68,79
69,79
70,79
71,79
72,79
73,79
74,79
75,79
75,78
75,77
75,76
75,75
75,73
75,72
75,71
75,70
75,69
75,67
75,66
75,65
75,64
75,63
75,62
75,60
75,58
75,57
75,56
75,55
75,54
75,53
75,52
75,51
75,50
75,49
75,48
75,47
75,46
75,45
75,44
75,43
75,42
75,41
75,40
75,39
75,38
75,37
75,36
75,35
75,34
75,33
75,32
75,31
75,30
75,29
75,28
75,27
75,26
75,25
75,24
75,23
75,22
74,22
73,22
72,22
71,22
70,22
69,22
68,22
67,22
66,22
65,22
64,22
63,22
62,22
61,22
60,22
59,22
58,22
57,22
56,22
55,22
54,22
53,22
52,22
51,22
50,22
49,22
48,22
47,22
46,22
45,22
44,22
44,23
44,24
44,25
44,27
44,28
44,29
44,30
44,31
44,32
44,33
44,34
44,35
44,36
44,37
44,38
44,39
44,40
44,41
44,42
44,44
44,45
44,46
44,47
44,48
44,49
44,50
44,51
44,52
44,53
44,54
44,55
44,56
44,57
44,58
44,60
44,62
44,63
44,64
44,65
44,66
44,67
44,69
44,70
44,71
44,72
44,73
44,75
44,76
44,77
44,78
44,80
44,81
44,82
44,83
44,84
44,85
44,86
44,87
44,88
44,90
44,91
44,92
44,93
44,94
44,95
44,96
44,97
44,98
44,100
45,100
46,100
47,100
48,100
49,100
50,100
51,100
52,100
53,100
54,100
55,100
56,100
57,100
58,100
60,100
61,100
62,100
63,100
64,100
65,100
66,100
67,100
68,100
69,100
70,100
71,100
72,100
73,100
74,100
75,100
76,100
77,100
78,100
79,100
80,100
81,100
82,100
83,100
84,100
85,100
86,100
87,100
88,100
89,100
90,100
91,100
91,99
91,98
91,97
91,96
91,95
91,94
91,93
91,92
91,91
91,90
91,89
91,87
91,86
91,85
91,84
91,83
91,82
91,81
91,80
91,79
91,78
91,77
91,76
91,75
91,73
91,72
91,71
91,70
91,69
91,67
91,66
91,65
91,64
91,63
91,62
91,61
91,60
91,59
91,58
91,57
91,56
91,55
91,54
91,53
91,52
91,51
91,50
91,49
89,49
88,49
87,49
86,49
85,49
84,49
83,49
82,49
81,49
80,49
79,49
78,49
77,49
76,49
74,49
73,49
72,49
71,49
70,49
69,49
68,49
67,49
66,49
65,49
64,49
63,49
62,49
61,49
60,49
58,49
57,49
55,49
54,49
53,49
52,49
51,49
50,49
49,49
48,49
47,49
46,49
45,49
43,49
42,49
41,49
40,49
39,49
38,49
37,49
37,50
37,51
37,52
37,53
37,54
37,55
37,56
37,57
37,58
37,59
37,60
37,62
37,63
37,64
37,65
37,66
37,67
37,69
37,70
37,71
37,72
37,73
37,75
37,76
37,77
37,78
37,80
37,81
37,82
37,83
37,84
37,85
38,85
39,85
41,85
42,85
43,85
45,85
46,85
47,85
48,85
49,85
50,85
51,85
52,85
53,85
54,85
55,85
57,85
58,85
60,85
61,85
62,85
63,85
64,85
65,85
66,85
67,85
68,85
69,85
70,85
71,85
72,85
73,85
74,85
75,85
76,85
77,85
78,85
79,85
80,85
82,85
83,85
84,85
85,85
86,85
87,85
88,85
89,85
92,85
93,85
94,85
95,85
96,85
97,85
98,85
99,85
100,85
101,85
102,85
102,84
102,83
102,82
102,81
102,80
102,79
102,78
101,78
100,78
99,78
98,78
97,78
96,78
95,78
94,78
93,78
92,78
89,78
88,78
87,78
86,78
85,78
84,78
83,78
82,78
80,78
79,78
78,78
77,78
76,78
74,78
73,78
72,78
71,78
70,78
69,78
68,78
67,78
66,78
65,78
64,78
63,78
62,78
61,78
61,80
61,81
61,82
61,83
61,84
61,86
61,87
61,88
61,90
61,91
61,92
61,93
61,94
61,95
61,96
61,97
61,98
61,99
61,101
61,102
61,103
62,103
63,103
64,103
65,103
66,103
67,103
68,103
69,103
70,103
71,103
72,103
73,103
74,103
75,103
76,103
77,103
78,103
78,102
78,101
78,99
78,98
78,97
78,96
78,95
78,94
78,93
78,92
78,91
78,90
78,88
78,87
78,86
78,84
78,83
78,82
78,81
78,80
78,79
78,77
78,76
78,75
78,73
78,72
78,71
78,70
78,69
78,67
78,66
78,65
78,64
78,63
78,62
78,60
78,59
78,58
78,57
78,56
78,55
78,54
78,53
78,52
78,51
78,50
78,48
78,47
78,46
78,45
78,44
78,43
78,42
78,41
78,40
78,39
77,39
76,39
74,39
73,39
72,39
71,39
70,39
69,39
68,39
67,39
66,39
65,39
64,39
63,39
62,39
61,39
60,39
58,39
57,39
56,39
55,39
54,39
53,39
52,39
51,39
50,39
49,39
48,39
47,39
46,39
46,40
46,41
46,42
46,44
46,45
46,46
46,47
46,48
46,50
46,51
46,52
46,53
46,54
46,55
46,56
46,57
46,58
46,60
46,62
46,63
46,64
46,65
46,66
46,67
46,69
46,70
46,71
46,72
46,73
46,75
46,76
46,77
46,78
46,80
46,81
46,82
46,83
46,84
46,86
46,87
46,88
46,90
46,91
46,92
46,93
46,94
46,95
46,96
46,97
46,98
46,101
46,102
46,103
46,104
46,105
46,106
46,108
46,109
46,110
46,111
47,111
48,111
49,111
50,111
51,111
52,111
53,111
54,111
55,111
56,111
57,111
58,111
59,111
60,111
61,111
62,111
63,111
64,111
65,111
66,111
67,111
68,111
69,111
70,111
71,111
72,111
73,111
74,111
75,111
76,111
77,111
78,111
79,111
80,111
81,111
82,111
83,111
84,111
85,111
86,111
87,111
88,111
88,110
88,109
88,108
88,107
88,106
88,105
88,104
88,103
88,102
88,101
88,99
88,98
88,97
88,96
88,95
88,94
88,93
88,92
88,91
88,90
88,89
88,88
88,87
88,86
88,84
88,83
88,82
88,81
88,80
88,79
88,77
88,76
88,75
88,73
88,72
88,71
88,70
88,69
88,67
88,66
88,65
88,64
88,63
88,62
88,61
88,60
88,59
88,58
88,57
88,56
88,55
88,54
88,53
88,52
88,51
88,50
88,48
88,47
88,46
87,46
86,46
85,46
84,46
83,46
82,46
81,46
80,46
79,46
77,46
76,46
74,46
73,46
72,46
71,46
70,46
69,46
68,46
67,46
66,46
65,46
64,46
63,46
62,46
61,46
60,46
58,46
57,46
55,46
54,46
53,46
52,46
51,46
50,46
49,46
48,46
47,46
45,46
43,46
42,46
41,46
40,46
39,46
38,46
37,46
36,46
35,46
34,46
33,46
32,46
31,46
30,46
30,47
30,48
30,49
30,50
30,51
30,52
30,53
30,54
30,55
30,56
30,57
30,58
30,59
30,60
30,62
30,63
30,64
30,65
30,66
30,67
30,69
30,70
30,71
30,72
30,73
30,75
30,76
30,77
30,78
30,80
30,81
30,82
30,83
30,84
30,85
30,86
30,87
30,88
30,89
30,90
30,91
30,92
30,93
30,94
30,95
30,96
30,97
30,98
30,100
30,101
30,102
30,103
30,104
30,105
30,106
30,108
30,109
30,110
30,111
30,112
30,113
30,114
30,115
31,115
32,115
33,115
34,115
35,115
36,115
37,115
38,115
39,115
40,115
41,115
42,115
43,115
44,115
45,115
46,115
47,115
48,115
49,115
50,115
51,115
52,115
53,115
54,115
55,115
56,115
57,115
58,115
59,115
60,115
61,115
62,115
63,115
64,115
65,115
66,115
67,115
68,115
69,115
70,115
71,115
72,115
73,115
74,115
75,115
76,115
77,115
78,115
79,115
80,115
81,115
82,115
83,115
84,115
84,114
84,113
84,112
84,110
84,109
84,108
84,107
84,106
84,105
84,104
84,103
84,102
84,101
84,99
84,98
84,97
84,96
84,95
84,94
84,93
84,92
84,91
84,90
84,89
84,88
84,87
84,86
84,84
84,83
84,82
84,81
84,80
84,79
84,77
84,76
84,75
84,73
84,72
84,71
84,70
84,69
84,67
84,66
84,65
84,64
83,64
82,64
80,64
79,64
77,64
76,64
74,64
73,64
72,64
71,64
70,64
69,64
68,64
67,64
66,64
65,64
64,64
63,64
62,64
61,64
60,64
58,64
57,64
55,64
54,64
53,64
52,64
51,64
50,64
49,64
48,64
47,64
45,64
43,64
42,64
41,64
39,64
38,64
36,64
35,64
34,64
33,64
32,64
31,64
29,64
28,64
27,64
26,64
25,64
23,64
22,64
21,64
20,64
19,64
18,64
17,64
16,64
15,64
13,64
12,64
11,64
10,64
10,65
10,66
10,67
10,69
10,70
10,71
10,72
10,73
10,74
10,75
10,76
10,77
10,78
10,79
10,80
10,81
10,82
10,83
10,84
10,85
10,86
10,87
10,88
10,89
10,90
10,91
10,92
10,93
10,94
10,95
11,95
12,95
13,95
14,95
15,95
16,95
17,95
18,95
19,95
20,95
21,95
22,95
23,95
25,95
26,95
27,95
29,95
31,95
32,95
33,95
34,95
35,95
36,95
37,95
38,95
39,95
40,95
41,95
42,95
43,95
45,95
47,95
48,95
49,95
50,95
51,95
52,95
53,95
54,95
55,95
57,95
58,95
60,95
62,95
63,95
64,95
65,95
66,95
67,95
68,95
69,95
70,95
70,94
70,93
70,92
70,91
70,90
70,88
70,87
70,86
70,84
70,83
70,82
70,81
70,80
70,77
70,76
70,75
70,73
70,72
70,71
70,70
70,69
70,67
70,66
70,65
70,63
70,62
70,60
70,58
70,57
70,56
70,55
70,54
70,53
70,52
70,51
70,50
70,48
70,47
70,45
70,44
70,43
70,42
70,41
70,40
70,38
70,37
70,36
70,35
70,34
70,33
70,32
69,32
68,32
67,32
66,32
65,32
64,32
63,32
62,32
61,32
60,32
58,32
57,32
56,32
55,32
54,32
53,32
52,32
51,32
50,32
49,32
48,32
47,32
46,32
45,32
43,32
42,32
41,32
40,32
39,32
38,32
37,32
36,32
35,32
34,32
33,32
32,32
31,32
30,32
29,32
28,32
27,32
26,32
25,32
24,32
23,32
23,33
23,34
23,35
23,36
23,37
23,38
23,39
23,40
23,41
23,42
23,44
23,45
23,46
23,47
23,48
23,49
23,50
23,51
23,52
23,53
23,54
23,55
24,55
25,55
26,55
27,55
28,55
29,55
31,55
32,55
33,55
34,55
35,55
36,55
38,55
39,55
40,55
41,55
42,55
43,55
45,55
47,55
48,55
49,55
50,55
51,55
52,55
53,55
54,55
55,55
57,55
58,55
60,55
61,55
62,55
63,55
64,55
65,55
66,55
67,55
68,55
69,55
71,55
72,55
73,55
74,55
76,55
77,55
79,55
80,55
81,55
82,55
83,55
84,55
85,55
86,55
87,55
89,55
92,55
93,55
94,55
95,55
96,55
97,55
97,54
97,53
97,52
97,51
97,50
97,49
97,48
97,47
97,46
97,45
97,44
97,43
97,41
97,40
97,39
97,38
97,37
97,36
97,35
97,34
97,33
97,32
97,31
97,30
97,29
97,28
97,27
97,26
97,25
97,24
97,23
97,22
97,21
97,20
97,19
97,18
97,17
97,16
97,15
97,14
96,14
95,14
94,14
93,14
92,14
91,14
90,14
89,14
88,14
87,14
86,14
85,14
84,14
83,14
82,14
81,14
80,14
79,14
78,14
77,14
76,14
75,14
74,14
73,14
72,14
71,14
70,14
69,14
68,14
67,14
66,14
65,14
64,14
63,14
62,14
61,14
60,14
59,14
58,14
57,14
56,14
55,14
54,14
53,14
52,14
51,14
50,14
49,14
48,14
47,14
46,14
45,14
44,14
43,14
42,14
41,14
40,14
39,14
39,15
39,16
39,17
39,18
39,19
39,20
39,21
39,22
39,23
39,24
39,25
39,27
39,28
39,29
39,30
39,31
39,33
40,33
41,33
42,33
43,33
45,33
46,33
47,33
48,33
49,33
50,33
51,33
52,33
53,33
54,33
55,33
56,33
57,33
58,33
60,33
61,33
62,33
63,33
64,33
65,33
66,33
67,33
68,33
69,33
71,33
72,33
73,33
74,33
76,33
76,32
76,31
76,30
76,29
76,28
76,27
76,26
76,25
76,24
76,23
76,22
76,21
76,20
76,19
76,18
76,17
76,16
76,15
76,13
76,12
76,11
76,10
76,9
76,8
76,7
76,6
76,5
76,4
75,4
74,4
73,4
72,4
71,4
70,4
69,4
68,4
67,4
66,4
65,4
64,4
63,4
62,4
61,4
60,4
59,4
58,4
57,4
56,4
56,5
56,6
56,7
56,8
56,9
56,10
56,11
56,12
56,13
56,15
56,16
56,17
56,18
56,19
56,20
56,21
56,23
56,24
56,25
56,27
57,27
58,27
60,27
61,27
62,27
63,27
64,27
65,27
66,27
67,27
68,27
69,27
70,27
71,27
72,27
73,27
74,27
77,27
78,27
79,27
80,27
81,27
82,27
83,27
84,27
85,27
86,27
87,27
88,27
89,27
90,27
91,27
92,27
93,27
93,26
93,25
93,24
93,23
93,22
93,21
93,20
93,19
93,18
93,17
93,16
93,15
93,13
93,12
93,11
93,10
93,9
92,9
91,9
90,9
89,9
88,9
87,9
86,9
85,9
84,9
83,9
82,9
81,9
80,9
79,9
78,9
77,9
75,9
74,9
73,9
72,9
71,9
70,9
69,9
68,9
67,9
66,9
65,9
64,9
63,9
62,9
61,9
60,9
59,9
58,9
57,9
55,9
54,9
54,10
54,11
54,12
54,13
54,15
54,16
54,17
54,18
54,19
54,20
54,21
54,23
54,24
54,25
54,27
54,28
54,29
54,30
54,31
54,34
54,35
54,36
54,37
54,38
54,40
54,41
54,42
54,44
54,45
54,47
54,48
54,50
54,51
54,52
54,53
54,54
54,56
54,57
54,58
54,60
54,62
54,63
54,65
54,66
54,67
54,69
54,70
54,71
54,72
54,73
54,75
54,76
54,77
54,78
54,80
54,81
54,82
54,83
54,84
54,86
54,87
54,88
54,90
54,91
54,92
54,93
54,94
54,96
54,97
54,98
54,101
54,102
54,103
54,104
54,105
55,105
56,105
57,105
58,105
60,105
61,105
62,105
63,105
64,105
65,105
66,105
67,105
68,105
69,105
70,105
71,105
72,105
73,105
74,105
75,105
76,105
77,105
78,105
79,105
80,105
81,105
82,105
83,105
85,105
86,105
87,105
89,105
90,105
91,105
92,105
93,105
94,105
95,105
96,105
97,105
98,105
99,105
100,105
101,105
102,105
103,105
104,105
104,104
104,103
104,102
104,101
104,100
104,99
104,98
104,97
104,96
104,95
104,94
104,93
104,92
104,91
104,90
104,89
104,87
104,86
104,85
104,84
104,83
104,82
104,81
104,80
104,79
104,78
104,77
104,76
104,75
104,73
104,72
104,71
104,70
104,69
104,68
104,67
104,66
104,65
104,64
104,63
104,62
104,61
104,60
104,59
104,58
104,57
103,57
102,57
100,57
99,57
98,57
97,57
96,57
95,57
94,57
93,57
92,57
89,57
87,57
86,57
85,57
84,57
83,57
82,57
81,57
80,57
79,57
77,57
76,57
74,57
73,57
72,57
71,57
69,57
68,57
67,57
66,57
65,57
64,57
63,57
62,57
61,57
60,57
58,57
57,57
55,57
53,57
52,57
51,57
50,57
50,58
50,60
50,62
50,63
50,65
50,66
50,67
50,69
50,70
50,71
50,72
50,73
50,75
50,76
50,77
50,78
50,80
50,81
50,82
50,83
50,84
50,86
50,87
50,88
50,90
50,91
50,92
51,92
52,92
53,92
55,92
57,92
58,92
60,92
62,92
63,92
64,92
65,92
66,92
67,92
68,92
69,92
71,92
72,92
73,92
74,92
75,92
76,92
77,92
79,92
80,92
81,92
82,92
83,92
85,92
86,92
87,92
89,92
90,92
92,92
93,92
94,92
95,92
96,92
97,92
98,92
99,92
100,92
101,92
102,92
103,92
105,92
106,92
107,92
108,92
109,92
110,92
111,92
112,92
113,92
114,92
115,92
116,92
117,92
118,92
118,91
118,90
118,89
118,87
118,86
118,85
118,84
118,83
118,82
118,81
118,80
118,79
118,78
118,77
118,76
118,75
118,73
118,72
118,71
118,70
118,69
117,69
116,69
115,69
114,69
113,69
112,69
111,69
110,69
109,69
108,69
107,69
106,69
105,69
103,69
102,69
101,69
100,69
99,69
98,69
97,69
96,69
95,69
94,69
93,69
92,69
89,69
87,69
86,69
85,69
83,69
82,69
80,69
79,69
77,69
76,69
74,69
73,69
72,69
71,69
69,69
68,69
67,69
67,70
67,71
67,72
67,73
67,75
67,76
67,77
67,80
67,81
67,82
67,83
67,84
67,86
67,87
67,88
67,90
67,91
67,93
67,94
67,96
67,97
67,98
67,99
67,101
67,102
67,104
67,106
67,107
67,108
67,109
67,110
67,112
67,113
67,114
67,116
67,117
67,118
67,119
67,120
67,121
67,122
67,123
67,124
67,125
67,126
68,126
69,126
70,126
71,126
72,126
73,126
74,126
75,126
76,126
77,126
78,126
79,126
80,126
81,126
82,126
83,126
84,126
85,126
86,126
87,126
88,126
89,126
89,125
89,124
89,123
89,122
89,121
89,120
89,119
89,118
89,117
89,116
88,116
87,116
86,116
85,116
84,116
83,116
82,116
81,116
80,116
79,116
78,116
77,116
76,116
75,116
74,116
73,116
72,116
71,116
70,116
69,116
68,116
66,116
65,116
64,116
63,116
62,116
61,116
60,116
59,116
58,116
57,116
56,116
55,116
54,116
53,116
52,116
51,116
50,116
49,116
48,116
47,116
46,116
46,117
46,118
46,119
46,120
46,121
46,122
46,123
46,124
47,124
48,124
49,124
50,124
51,124
52,124
53,124
54,124
55,124
56,124
57,124
58,124
59,124
60,124
61,124
62,124
63,124
64,124
65,124
66,124
68,124
69,124
70,124
71,124
72,124
73,124
74,124
75,124
76,124
77,124
78,124
79,124
80,124
81,124
82,124
83,124
84,124
85,124
86,124
86,123
86,122
86,121
86,120
86,119
86,118
86,117
86,115
86,114
86,113
86,112
86,110
86,109
86,108
86,107
86,106
86,104
86,103
86,102
86,101
86,99
86,98
86,97
86,96
86,95
86,94
86,93
86,91
86,90
86,89
86,88
86,87
86,86
86,84
86,83
86,82
85,82
83,82
82,82
80,82
79,82
77,82
76,82
75,82
74,82
73,82
72,82
71,82
69,82
68,82
66,82
65,82
64,82
63,82
62,82
60,82
58,82
57,82
55,82
53,82
53,83
53,84
53,86
53,87
53,88
53,90
53,91
53,93
53,94
53,96
53,97
53,98
53,101
53,102
53,103
53,104
53,105
53,106
53,108
53,109
54,109
55,109
56,109
57,109
58,109
59,109
60,109
61,109
62,109
63,109
64,109
65,109
66,109
68,109
69,109
70,109
71,109
72,109
73,109
74,109
75,109
76,109
77,109
78,109
79,109
80,109
81,109
82,109
83,109
85,109
87,109
89,109
90,109
91,109
92,109
93,109
94,109
95,109
96,109
97,109
98,109
99,109
100,109
101,109
102,109
103,109
104,109
105,109
106,109
107,109
108,109
109,109
110,109
111,109
112,109
113,109
114,109
115,109
116,109
117,109
118,109
119,109
119,108
119,107
119,106
119,105
119,104
119,103
119,102
119,101
119,100
119,99
119,98
118,98
117,98
116,98
115,98
114,98
113,98
112,98
111,98
110,98
109,98
108,98
107,98
106,98
105,98
103,98
102,98
101,98
100,98
99,98
98,98
97,98
96,98
95,98
94,98
93,98
92,98
90,98
89,98
87,98
85,98
83,98
82,98
81,98
80,98
79,98
77,98
76,98
75,98
74,98
73,98
72,98
71,98
70,98
69,98
68,98
66,98
65,98
64,98
63,98
62,98
60,98
58,98
57,98
55,98
52,98
51,98
50,98
49,98
48,98
48,101
48,102
48,103
48,104
48,105
48,106
48,108
48,109
48,110
48,112
48,113
48,114
48,117
48,118
48,119
48,120
48,121
48,122
48,123
48,125
48,126
48,127
49,127
50,127
51,127
52,127
53,127
54,127
55,127
56,127
57,127
58,127
59,127
60,127
61,127
62,127
63,127
63,126
63,125
63,123
63,122
63,121
63,120
63,119
63,118
63,117
63,114
63,113
63,112
63,110
63,108
63,107
63,106
63,104
63,102
63,101
63,99
63,97
63,96
63,94
63,93
63,91
63,90
63,88
63,87
63,86
63,84
63,83
63,81
63,80
63,77
63,76
63,75
63,73
63,72
63,71
63,70
63,69
63,67
63,66
63,65
63,63
63,62
63,60
63,58
63,56
63,54
63,53
63,52
63,51
63,50
63,48
63,47
63,45
62,45
61,45
60,45
58,45
57,45
55,45
53,45
52,45
51,45
50,45
49,45
48,45
47,45
45,45
43,45
42,45
41,45
40,45
39,45
38,45
37,45
36,45
35,45
34,45
33,45
32,45
31,45
30,45
29,45
28,45
27,45
26,45
25,45
24,45
22,45
22,46
22,47
22,48
22,49
22,50
22,51
22,52
22,53
22,54
22,55
22,56
22,57
22,58
22,59
22,60
22,61
22,62
22,63
22,65
22,66
22,67
22,69
22,70
23,70
25,70
26,70
27,70
28,70
29,70
31,70
32,70
33,70
34,70
35,70
36,70
38,70
39,70
41,70
42,70
43,70
45,70
47,70
48,70
49,70
51,70
52,70
53,70
55,70
57,70
58,70
60,70
61,70
62,70
64,70
65,70
66,70
68,70
69,70
71,70
71,67
71,66
71,65
71,63
71,62
71,60
71,58
71,56
71,54
71,53
71,52
71,51
71,50
71,48
71,47
71,45
71,44
71,43
71,42
71,41
71,40
71,38
